date,time,CO,O3,NO2,SO2 ,PM10,Rel hum,Temp,Wind dir,Wind speed,PM2.5
190126,100,1.09,6,67,3,90,76,26.1,89,0.4,59
190126,200,0.95,12,60,2,107,79,25.9,110,0.2,72
190126,300,0.86,17,50,2,103,81,25.5,103,0.8,77
190126,400,1.04,5,52,3,98,82,25.1,83,0.8,79
190126,500,0.89,5,53,2,111,86,24.6,87,1,85
190126,600,1.01,0,63,3,107,88,24.1,76,1,86
190126,700,1.01,0,61,3,127,82,23.7,72,1.4,88
190126,800,0.98,4,50,4,138,66,23.8,75,1.7,96
190126,900,0.66,20,37,4,145,53,25.3,79,2.6,94
190126,1000,0.44,37,24,3,104,45,27,77,3.6,60
190126,1100,0.4,44,21,2,75,39,28.8,80,3.2,38
190126,1200,0.35,55,17,1,69,36,29.8,81,3.6,39
190126,1300,0.28,57,17,1,62,32,30.4,86,3.5,36
190126,1400,0.25,62,15,2,55,31,30.5,84,3.5,30
190126,1500,0.28,60,17,1,55,29,31.2,74,2.9,26
190126,1600,0.29,59,17,1,47,26,31.4,78,2.6,25
190126,1700,,-,-,-,47,28,31.1,75,2.2,26
190126,1800,0.4,47,29,1,55,31,30.4,71,1.8,29
190126,1900,0.54,35,37,2,67,33,29.5,34,0.5,36
190126,2000,0.78,12,61,3,71,35,29.1,360,0.9,35
190126,2100,0.86,6,66,2,81,35,28.8,1,1.2,44
190126,2200,0.78,5,62,2,85,36,28.5,39,0.6,44
190126,2300,0.78,3,62,2,78,39,27.7,79,0.6,45
190126,2400,0.8,1,65,3,76,44,26.9,98,1.3,50
190127,100,0.58,11,47,3,92,50,25.9,84,1.3,58
190127,200,0.55,11,42,2,90,52,25.3,80,1,61
190127,300,0.57,7,47,3,95,53,24.9,76,1.4,62
190127,400,0.46,15,35,3,89,54,24.5,79,1.5,62
190127,500,0.43,16,33,3,82,56,24,78,1.6,59
190127,600,0.36,22,26,2,78,56,23.7,82,2.2,51
190127,700,0.35,17,30,2,65,58,23.2,78,2,40
190127,800,0.36,21,29,2,62,57,23.3,80,2.8,37
190127,900,0.32,33,21,2,58,52,24.4,78,3.9,33
190127,1000,0.25,43,16,0,52,46,25.6,79,4.4,27
190127,1100,0.25,48,16,1,58,42,27,79,3.7,22
190127,1200,0.23,58,13,1,57,39,28,78,4.2,25
190127,1300,0.25,64,14,1,55,37,29.2,73,2.9,29
190127,1400,0.24,69,14,1,58,34,30.2,72,2.8,26
190127,1500,0.27,70,15,1,51,32,30.9,77,3.1,24
190127,1600,0.27,67,15,1,51,30,31.3,80,2.7,25
190127,1700,0.29,64,17,0,52,31,30.9,81,2.5,28
190127,1800,,-,-,-,56,33,30.2,82,1.8,41
190127,1900,0.61,27,54,1,65,36,29.1,82,1,48
190127,2000,0.62,32,51,1,68,36,28.9,0,1.2,39
190127,2100,0.83,16,64,2,75,42,28.2,5,0.5,41
190127,2200,1.2,11,73,2,77,42,27.3,33,0.3,42
190127,2300,1.38,10,73,4,87,44,26.7,79,0.6,50
190127,2400,1.17,8,71,2,103,47,26,76,0.8,63
190128,100,1.07,8,69,2,101,50,25.2,78,0.9,62
190128,200,0.95,9,62,2,99,53,24.6,82,1.1,61
190128,300,0.81,11,54,2,100,57,23.9,81,1.3,62
190128,400,0.68,14,47,2,111,58,23.8,66,0.7,69
190128,500,0.73,15,52,2,112,56,23.9,51,0.6,73
190128,600,0.75,12,54,2,116,56,23.2,82,1.3,73
190128,700,0.83,10,57,1,99,58,22.9,73,1.9,67
190128,800,1.19,12,57,2,102,59,23,77,1.5,62
190128,900,0.72,23,49,3,112,53,24.5,77,2.3,65
190128,1000,0.48,42,37,3,95,45,26.6,79,2.6,56
190128,1100,0.42,54,34,2,80,40,28.3,79,2.3,45
190128,1200,0.39,65,29,1,77,36,30.1,71,1.9,37
190128,1300,0.35,83,18,1,68,33,30.9,39,1.6,41
190128,1400,0.32,89,17,1,70,33,31.4,59,1.3,37
190128,1500,0.38,91,28,1,69,32,31.7,73,1.6,40
190128,1600,0.41,102,24,1,76,31,32.1,50,0.9,45
190128,1700,0.47,86,34,1,79,34,31.6,84,1.3,48
190128,1800,0.59,60,53,1,86,36,30.7,78,1.9,46
190128,1900,,-,-,-,86,52,28.9,282,0.9,52
190128,2000,0.47,72,21,2,95,64,27.4,258,2.2,58
190128,2100,0.57,56,33,3,97,66,26.9,292,1.2,58
190128,2200,0.56,39,50,4,117,67,26.6,332,1,67
190128,2300,0.73,10,75,4,120,66,26.3,336,0.6,71
190128,2400,0.93,1,79,3,130,75,25.8,332,0.2,82
190129,100,1.32,4,86,6,132,61,25.7,79,0.7,79
190129,200,1.2,7,77,4,143,56,25.5,85,0.7,84
190129,300,1.26,9,75,4,126,57,24.8,89,0.7,77
190129,400,1.2,10,75,4,130,59,24.5,85,0.8,80
190129,500,1.08,10,72,4,134,61,24.2,67,0.3,86
190129,600,1.12,8,72,4,133,60,24,70,0.4,83
190129,700,1.4,8,75,5,133,60,24.2,347,0.4,83
190129,800,1.19,9,73,9,140,62,24.5,325,0.9,91
190129,900,1.15,20,73,12,142,51,26,32,0.9,95
190129,1000,0.73,33,60,3,142,41,27.9,71,1.8,87
190129,1100,0.52,57,44,2,96,37,29.1,42,1.1,51
190129,1200,0.43,70,34,2,88,33,30.6,66,1.6,44
190129,1300,0.35,90,25,2,79,31,32,88,1.1,42
190129,1400,0.34,102,25,2,71,29,33,97,1.3,39
190129,1500,0.26,116,22,2,71,40,31.3,216,2,42
190129,1600,0.2,125,19,2,75,52,29.6,227,3.2,42
190129,1700,0.21,119,22,1,76,53,29.5,218,2.1,42
190129,1800,0.27,121,16,2,84,51,29.6,222,1.2,44
190129,1900,0.34,102,28,1,89,62,28.4,223,0.5,49
190129,2000,,-,-,-,100,65,27.8,231,0.3,56
190129,2100,0.83,75,43,4,130,69,27.4,207,0.1,85
190129,2200,0.93,51,50,3,152,76,26.6,235,0.2,103
190129,2300,1.3,26,61,2,153,76,26.5,267,0.2,109
190129,2400,1.56,5,86,4,173,73,26.2,212,0.2,114
190130,100,1.53,6,90,7,196,65,26.1,109,1,117
190130,200,1.54,8,86,8,197,68,25.8,87,0.2,122
190130,300,1.57,7,84,6,209,73,25.3,91,0.8,142
190130,400,1.45,6,85,5,202,81,25.1,306,0.4,141
190130,500,1.49,6,86,8,177,77,25.2,330,0.4,138
190130,600,1.57,6,80,9,191,73,24.9,257,0.3,128
190130,700,1.32,6,72,10,202,73,24.7,302,0.6,123
190130,800,1.53,8,81,21,195,68,25,317,0.6,127
190130,900,1.78,9,102,36,197,66,26.4,322,0.8,126
190130,1000,1,26,96,20,205,56,28.2,299,0.4,127
190130,1100,0.41,82,29,9,172,51,29.5,212,1.2,99
190130,1200,0.37,92,28,7,99,53,29.7,216,2.2,66
190130,1300,0.28,102,11,3,87,54,30,215,2.5,60
190130,1400,0.28,97,14,3,82,57,29.9,215,2.7,53
190130,1500,0.38,90,23,5,76,59,29.8,218,2.9,53
190130,1600,0.37,94,10,2,79,60,30,212,2.4,50
190130,1700,0.41,91,12,2,72,64,29,223,2.2,49
190130,1800,0.38,74,19,2,78,68,28.6,215,1.6,52
190130,1900,0.43,72,21,2,76,71,27.9,235,1.5,52
190130,2000,0.46,71,17,2,87,73,27.5,241,1.3,54
190130,2100,,-,-,-,-,76,27.2,228,0.9,59
190130,2200,0.35,65,18,4,-,76,27.4,214,1,-
190130,2300,0.38,46,18,1,-,83,26.8,237,0.6,-
190130,2400,0.41,42,13,0,-,84,26.6,232,0.3,-
190131,100,0.46,27,21,0,-,87,26.4,243,0.2,-
190131,200,0.41,22,29,0,-,85,26.4,211,0.3,-
190131,300,0.29,28,25,1,-,85,26.7,216,0.8,-
190131,400,0.27,32,18,2,-,87,26.5,249,0.5,-
190131,500,0.31,37,11,0,-,89,26.3,241,0.7,-
190131,600,0.33,39,11,0,-,89,26.2,261,1.1,-
190131,700,0.42,24,24,0,-,86,26.4,292,1.1,-
190131,800,0.44,12,38,0,-,84,26.6,336,0.9,-
190131,900,0.56,20,36,3,-,82,27.2,320,1.5,-
190131,1000,,34,-,-,80,78,27.9,270,0.6,50
190131,1100,,-,-,-,71,75,28.5,188,1,47
190131,1200,0.79,54,16,10,90,73,28.8,218,1.8,58
190131,1300,0.38,68,22,3,62,67,30,226,1.6,43
190131,1400,0.37,77,21,2,77,63,30.9,218,1.3,58
190131,1500,0.25,63,14,1,79,68,30.3,212,2.6,49
190131,1600,0.27,64,17,2,58,69,30.3,213,2.3,40
190131,1700,0.29,62,20,1,64,70,30.1,213,2.1,41
190131,1800,0.35,71,20,1,70,72,29.5,226,1.7,49
190131,1900,0.42,69,20,1,80,74,28.8,231,1.1,55
190131,2000,0.67,68,24,3,88,73,28.7,252,0.4,63
190131,2100,0.57,54,23,2,116,76,28.4,192,0.8,78
190131,2200,,-,-,-,82,79,27.9,211,1.2,54
190131,2300,0.19,34,12,2,52,80,27.8,210,1.1,34
190131,2400,0.18,37,8,1,44,83,27.7,212,1.1,39
190201,100,0.11,33,5,1,46,85,27.5,209,1.5,39
190201,200,0.09,39,3,1,33,87,27.2,208,2.8,28
190201,300,0.14,44,4,0,31,86,27,206,2.1,30
190201,400,0.14,45,4,1,39,86,26.9,207,2.2,25
190201,500,0.16,41,6,0,37,86,26.7,206,1.6,29
190201,600,0.13,38,6,1,37,87,26.6,207,1.5,26
190201,700,0.41,21,24,1,39,87,26.6,142,0.4,25
190201,800,0.54,9,30,2,44,87,26.9,102,1.1,32
190201,900,0.43,17,25,2,55,83,27.7,90,1.8,35
190201,1000,0.44,23,29,2,61,75,28.8,89,1.9,35
190201,1100,0.35,37,27,3,65,67,30,90,1.8,43
190201,1200,0.32,54,19,1,78,58,30.8,83,2.4,45
190201,1300,0.3,68,19,1,74,52,31.7,88,1.5,44
190201,1400,0.17,76,16,1,64,44,32.5,90,1.7,42
190201,1500,0.21,81,18,1,61,38,33.2,102,1.4,33
190201,1600,0.25,76,21,1,60,35,33.3,77,1.6,35
190201,1700,0.38,69,27,1,54,35,33,83,2.2,31
190201,1800,0.41,58,37,1,61,37,32.3,83,1.8,33
190201,1900,0.69,34,60,1,67,38,31.6,47,0.6,38
190201,2000,0.27,63,19,2,75,71,28.7,210,2.2,43
190201,2100,0.19,74,-,2,60,79,27.9,211,1.9,35
190201,2200,0.15,61,11,3,56,81,27.7,214,1.4,40
190201,2300,,-,-,-,50,84,27.4,224,1.6,32
190201,2400,0.11,42,8,3,42,84,27.3,207,1.4,25
190202,100,0.11,40,6,4,45,82,27.2,207,1.2,25
190202,200,0.13,38,5,2,44,83,27.1,210,1.4,34
190202,300,0.11,25,20,5,43,84,27,211,1.3,26
190202,400,0.11,26,17,4,45,85,26.8,213,1.1,24
190202,500,0.16,27,14,3,35,85,26.7,209,1.5,27
190202,600,0.16,23,16,1,37,88,26.3,265,1.3,25
190202,700,0.16,25,13,1,38,88,26.4,232,0.7,30
190202,800,0.15,29,9,1,35,87,26.8,248,0.5,28
190202,900,0.15,37,9,1,40,83,27.4,229,1.1,30
190202,1000,0.2,51,9,2,37,73,28.8,215,0.9,25
190202,1100,0.23,60,12,2,43,66,29.9,224,1.4,28
190202,1200,0.22,61,17,2,60,73,29.1,235,2.3,39
190202,1300,0.17,75,12,1,61,73,29.2,224,2.9,46
190202,1400,0.14,64,13,3,59,69,29.4,218,3.1,37
190202,1500,0.16,74,7,2,50,70,29.3,218,3.4,31
190202,1600,0.14,76,2,1,44,70,29.3,221,3.1,29
190202,1700,0.13,76,3,0,45,73,29.1,218,3.1,30
190202,1800,0.12,66,7,1,45,77,28.4,212,3.2,30
190202,1900,0.13,57,3,1,46,75,27.9,211,3.7,35
190202,2000,0.18,58,5,1,43,77,27.7,208,3.2,32
190202,2100,0.13,51,4,2,42,81,27.4,207,3.3,32
190202,2200,0.16,49,7,4,35,81,27.4,209,3,26
190202,2300,0.12,49,4,3,36,81,27.3,209,3,28
190202,2400,,-,-,-,38,82,27.1,220,3.2,28
190203,100,0.08,51,2,1,36,82,27.1,226,3.3,25
190203,200,0.11,47,3,1,29,84,26.7,235,3.5,26
190203,300,0.18,45,5,2,29,83,26.6,236,2.4,22
190203,400,0.14,41,10,3,29,78,26.6,229,1.5,22
190203,500,0.15,35,16,1,32,78,26.5,239,0.7,25
190203,600,0.39,16,31,2,37,78,26.3,74,0.6,29
190203,700,0.57,11,40,2,47,78,26.2,84,1,46
190203,800,0.72,12,40,2,57,77,26.6,82,0.9,30
190203,900,0.52,22,35,2,67,71,28.2,43,0.2,35
190203,1000,0.25,43,19,3,60,69,28.9,237,1.4,36
190203,1100,0.07,50,4,1,42,67,29.2,227,2.6,22
190203,1200,0.05,47,10,1,26,68,29.3,225,2.8,23
190203,1300,0.06,56,5,1,23,68,29.9,213,2.4,20
190203,1400,0.11,55,18,6,27,69,30.2,214,2.4,23
190203,1500,0.1,66,5,1,39,70,30.1,214,2.5,29
190203,1600,0.1,62,6,2,30,71,29.7,216,2.8,23
190203,1700,0.06,55,3,1,29,71,29.6,215,2.6,26
190203,1800,0.03,48,3,1,30,75,28.9,214,2.7,24
190203,1900,0.03,44,3,1,29,78,28.2,208,2.5,23
190203,2000,0.05,42,2,1,22,78,28,209,2.3,21
190203,2100,0.09,40,5,0,23,80,27.9,209,2.1,12
190203,2200,0.06,43,2,0,25,82,27.7,208,1.9,15
190203,2300,0.04,41,1,0,25,83,27.6,209,2.1,23
190203,2400,0.01,42,0,0,27,83,27.6,207,2.2,19
190204,100,,-,-,-,24,85,27.4,208,2.3,20
190204,200,0,41,0,1,25,86,27.3,206,2.5,16
190204,300,0.01,41,2,2,22,85,27.4,207,2.1,12
190204,400,0.03,41,2,1,21,86,27.3,208,2,13
190204,500,0.03,37,4,0,23,86,27.1,207,1.7,17
190204,600,0.14,32,11,0,29,86,27.1,206,1.5,19
190204,700,0.11,35,9,0,32,86,27,208,1.6,19
190204,800,0.07,40,5,1,31,85,27.3,208,1.6,23
190204,900,0.06,42,4,1,29,83,27.9,213,1.9,14
190204,1000,0.05,43,7,1,34,83,28.1,223,2.6,20
190204,1100,0.04,45,7,1,31,78,28.6,219,2.6,22
190204,1200,0.03,45,8,1,33,75,29.4,218,2.5,27
190204,1300,0.02,46,7,1,32,74,29.5,218,2.7,27
190204,1400,0.05,50,3,1,26,73,29.8,216,2.8,23
190204,1500,0.06,54,2,2,25,73,29.7,218,3.1,21
190204,1600,0.07,54,3,2,32,72,29.8,217,2.9,24
190204,1700,0.07,49,7,1,36,70,29.8,217,2.6,25
190204,1800,0.08,51,4,1,35,69,29.7,213,2.3,27
190204,1900,0.1,44,9,2,37,74,29,212,1.7,26
190204,2000,0.11,48,3,1,36,77,28.5,209,1.9,24
190204,2100,0.11,43,7,1,31,81,28.3,209,1.7,18
190204,2200,0.07,44,6,1,31,84,28.1,207,1.8,22
190204,2300,0.03,45,1,0,30,86,27.9,208,2.5,25
190204,2400,0.02,44,0,0,28,85,27.8,207,3,23
190205,100,0.02,43,0,0,34,86,27.7,207,2.9,19
190205,200,,-,-,-,27,85,27.5,206,2.9,21
190205,300,0.06,44,2,1,29,85,27.5,207,2.2,16
190205,400,0.08,42,4,0,29,85,27.4,207,1.7,16
190205,500,0.09,38,7,0,30,84,27.3,205,1.5,16
190205,600,0.07,37,7,1,31,86,27.3,206,1.8,20
190205,700,0.11,35,8,1,30,86,27.2,206,1.8,20
190205,800,0.28,30,15,1,34,85,27.6,207,1.5,22
190205,900,0.21,36,12,1,38,81,28.4,207,1.5,25
190205,1000,0.14,44,10,1,37,77,29,210,2.5,23
190205,1100,0.07,54,2,0,36,74,29.6,214,2.3,26
190205,1200,0.07,54,3,1,36,70,30.2,211,2.6,23
190205,1300,0.07,54,6,1,35,70,30.3,212,3,29
190205,1400,0.1,57,6,1,39,69,30.4,210,3.6,25
190205,1500,0.1,63,1,1,37,68,30.4,211,3.3,25
190205,1600,0.11,59,6,1,37,71,30.1,219,3,24
190205,1700,0.1,54,3,0,40,74,29.9,211,2.8,25
190205,1800,0.11,49,4,0,35,76,29.2,208,2.8,24
190205,1900,0.15,46,7,1,33,78,28.7,209,2.6,27
190205,2000,0.14,42,6,1,45,83,28.3,207,2.4,23
190205,2100,0.14,42,7,1,36,83,28.1,206,2.3,22
190205,2200,0.14,49,7,1,27,82,27.9,207,1.9,15
190205,2300,0.09,48,4,0,26,83,27.7,207,2.1,19
190205,2400,0.06,49,2,0,25,82,27.7,208,2.8,18
190206,100,0.04,49,0,0,27,84,27.7,207,2.7,16
190206,200,0.05,48,0,1,25,84,27.6,207,2.8,18
190206,300,,-,-,-,17,84,27.5,208,2.3,15
190206,400,0.05,48,3,1,22,84,27.4,206,2.6,17
190206,500,0.02,46,3,0,26,83,27.4,206,2.7,17
190206,600,0.07,42,6,1,25,84,27.3,205,2,18
190206,700,0.12,36,9,1,29,84,27.3,206,2,20
190206,800,0.12,39,8,1,29,83,27.5,209,2.7,20
190206,900,0.07,41,11,1,30,80,28.1,209,3.1,15
190206,1000,0.05,45,11,2,26,77,28.6,212,3.3,17
190206,1100,0.01,50,3,1,29,75,29.2,211,3.7,16
190206,1200,0,50,2,1,30,75,29.3,211,3.6,20
190206,1300,0,50,1,1,29,74,29.6,212,3.7,19
190206,1400,0.05,51,4,1,27,75,29.3,214,3.7,15
190206,1500,0.03,52,2,1,25,76,29.3,217,3.6,19
190206,1600,0.05,47,8,3,21,76,29.3,215,3.6,16
190206,1700,0,44,6,2,25,77,29,213,3.6,20
190206,1800,0,47,1,1,28,78,28.6,211,3.3,16
190206,1900,0.06,41,7,1,26,79,28.1,208,2.8,15
190206,2000,0.11,41,8,1,24,79,28,206,2.1,22
190206,2100,0.11,43,8,1,29,78,28,207,2.1,16
190206,2200,0.11,42,9,1,27,80,27.9,209,1.5,14
190206,2300,0.05,43,6,1,31,81,27.7,209,1.9,16
190206,2400,0.03,45,4,1,31,81,27.7,206,2,19
190207,100,0.03,47,4,1,28,80,27.6,205,1.7,18
190207,200,0.03,50,2,1,26,82,27.4,208,2.3,19
190207,300,0.03,52,1,1,26,82,27.3,207,2.4,13
190207,400,,-,-,-,26,83,27.2,207,2.4,13
190207,500,0.03,52,3,0,25,82,27.1,206,2.5,15
190207,600,0.03,53,3,1,25,82,27.1,206,2.9,15
190207,700,0.06,51,4,1,31,83,27.1,206,2.4,20
190207,800,0.08,51,5,3,32,84,27.4,211,2.6,23
190207,900,0.05,50,8,3,43,84,27.7,216,2.9,20
190207,1000,0.03,54,6,2,30,80,28.3,217,3.2,17
190207,1100,,-,-,-,17,75,29,213,3.1,12
190207,1200,,-,-,-,-,74,29.1,220,3.5,-
190207,1300,0.1,40,7,1,29,71,29.4,221,3.4,17
190207,1400,0.11,39,7,5,27,70,29.5,222,3.5,17
190207,1500,0.07,41,5,1,30,68,29.9,220,3.1,21
190207,1600,0.11,41,1,1,29,68,29.7,221,3.4,24
190207,1700,0.1,41,2,2,27,70,29.7,216,2.9,22
190207,1800,0.07,39,3,2,30,72,29.1,211,3.3,25
190207,1900,0.08,40,1,1,30,78,28.3,208,3.3,21
190207,2000,0.09,37,4,1,27,79,28.1,207,2.7,19
190207,2100,0.16,30,10,1,30,78,28.1,208,1.8,23
190207,2200,0.17,27,9,1,31,80,28,209,1.6,18
190207,2300,0.16,27,8,1,34,81,27.9,205,1.7,22
190207,2400,0.05,30,3,1,32,84,27.7,208,2.2,21
190208,100,0.02,33,0,0,30,81,27.7,206,2.6,25
190208,200,0.04,33,0,0,22,81,27.6,208,2.5,18
190208,300,0.04,32,0,0,26,82,27.5,205,2,17
190208,400,0.07,35,1,0,24,86,27.2,207,2.3,17
190208,500,,-,-,-,30,85,27.1,206,1.9,22
190208,600,0.09,32,6,1,28,85,27.1,206,1.4,18
190208,700,0.11,34,6,1,30,85,27.1,207,1.5,19
190208,800,0.26,31,10,1,29,84,27.4,210,1.4,18
190208,900,0.11,32,15,3,33,79,28.2,212,2.1,21
190208,1000,0.1,40,4,1,30,75,28.9,210,2.2,22
190208,1100,0.08,46,1,1,35,74,29.2,213,2.7,20
190208,1200,0.06,44,2,1,25,74,29.3,213,2.9,21
190208,1300,0.04,46,3,1,25,76,29.3,218,3,19
190208,1400,0.03,50,4,1,26,77,29.3,223,3,17
190208,1500,0.04,51,0,1,26,76,29.4,220,3.2,19
190208,1600,0.07,48,1,1,26,75,29.3,217,3,16
190208,1700,0.06,49,2,1,24,74,29.3,218,2.8,17
190208,1800,,-,-,-,-,-,-,-,-,-
190208,1900,,-,-,-,-,-,-,-,-,-
190208,2000,,-,-,-,-,-,-,-,-,-
190208,2100,,19,-,-,-,73,28.3,207,1.8,-
190208,2200,0.2,26,12,-,-,75,28.2,206,1.6,-
190208,2300,0.08,32,6,-,26,79,27.9,207,2.2,10
190208,2400,0.04,32,4,0,14,83,27.8,205,2.2,9
190209,100,0.09,77,0,0,17,82,27.9,206,3,13
190209,200,0.1,80,0,0,14,83,27.8,207,1.9,11
190209,300,0.11,77,2,0,16,84,27.7,206,1.2,12
190209,400,0.03,32,3,0,19,82,27.5,206,2,12
190209,500,0.14,28,8,0,18,82,27.5,206,1.2,10
190209,600,,-,-,-,22,83,27.4,206,0.7,10
190209,700,0.28,27,14,0,30,84,27.5,189,0.3,17
190209,800,0.42,29,13,0,27,82,27.9,133,0.3,16
190209,900,0.23,34,10,0,35,77,28.9,172,0.6,22
190209,1000,0.14,42,11,1,30,74,29.6,185,1.1,16
190209,1100,0.11,53,4,1,29,73,29.9,207,2.2,17
190209,1200,0.08,57,3,1,26,74,29.6,210,2.6,12
190209,1300,0.07,57,1,1,24,70,30.3,210,2.8,13
190209,1400,0.03,53,4,1,18,76,29.6,218,3.3,17
190209,1500,0.02,55,0,1,19,77,29.4,221,3.1,13
190209,1600,0.03,55,0,1,13,77,29.5,219,2.4,9
190209,1700,0.03,54,2,1,22,79,29.3,219,2.6,12
190209,1800,0.05,55,4,2,22,79,29.2,211,2.5,13
190209,1900,0.05,56,0,0,25,83,28.4,208,2.7,13
190209,2000,0.14,56,2,0,18,83,28.2,205,2.5,15
190209,2100,0.09,59,3,0,21,77,28.3,206,2.7,18
190209,2200,0.06,67,2,0,25,77,28.3,204,2.9,16
190209,2300,0.08,67,4,1,19,81,28.1,209,1.9,12
190209,2400,0.07,73,2,0,22,82,28,206,2.4,14
190210,100,0.09,-,2,0,20,83,28,212,2.5,11
190210,200,0.09,-,0,0,22,83,27.9,211,2.5,15
190210,300,0.05,-,0,0,25,83,27.8,205,2.5,18
190210,400,0.08,-,3,1,25,84,27.6,206,0.6,19
190210,500,0.12,-,7,1,21,83,27.6,202,0.6,15
190210,600,0.19,-,9,0,27,83,27.6,129,0.4,20
190210,700,,-,-,-,34,84,27.6,119,0.6,23
190210,800,0.33,-,17,1,35,82,28,112,0.7,20
190210,900,0.27,-,13,0,42,79,28.9,160,0.6,22
190210,1000,,-,-,-,40,75,29.7,200,1.1,24
190210,1100,0.07,-,3,3,35,76,29.6,209,2.5,18
190210,1200,0.08,-,3,1,31,74,30,210,2.5,22
190210,1300,0.09,-,1,1,32,74,30.3,214,3,17
190210,1400,0.06,-,2,1,30,74,30.4,212,3,18
190210,1500,0.06,-,0,1,29,75,30.3,213,2.9,17
190210,1600,0.05,-,1,1,25,78,29.7,217,3.3,13
190210,1700,0.11,-,3,1,26,75,29.9,204,2.2,17
190210,1800,0.17,-,7,0,32,77,29.5,196,1.1,16
190210,1900,0.24,-,12,1,30,75,28.8,191,1.2,17
190210,2000,0.3,-,14,1,36,75,28.8,170,0.8,23
190210,2100,0.16,-,11,1,39,81,28.3,208,1.8,26
190210,2200,0.05,-,2,1,35,82,28.2,207,3.1,24
190210,2300,0.07,-,1,1,25,82,28.1,206,2.6,17
190210,2400,0.08,-,0,0,28,82,28.1,208,2.6,18
190211,100,0.09,-,2,0,21,83,28,212,2.5,17
190211,200,0.09,-,0,0,24,83,27.9,211,2.5,19
190211,300,0.05,-,0,0,26,83,27.8,205,2.5,17
190211,400,0.06,-,0,0,29,83,27.8,208,2.1,17
190211,500,0.05,-,2,0,25,83,27.7,210,2.1,17
190211,600,0.11,-,2,0,26,83,27.6,206,2.1,20
190211,700,0.21,-,7,0,29,83,27.6,205,1.7,22
190211,800,,-,-,-,33,81,28,209,1.6,22
190211,900,0.24,-,12,2,43,74,28.8,210,1.9,24
190211,1000,0.15,-,15,1,41,74,29.3,208,2,23
190211,1100,0.1,-,10,1,31,73,29.6,209,2.5,20
190211,1200,0.07,-,2,0,29,73,29.6,211,3.5,21
190211,1300,0.02,-,3,1,31,71,30,211,3.3,24
190211,1400,,-,2,1,25,69,30.1,211,3.5,23
190211,1500,,-,3,1,27,75,29.6,221,4.1,17
190211,1600,,-,2,0,28,76,29.5,218,3.3,23
190211,1700,,-,1,1,29,76,29.3,214,3.4,23
190211,1800,,-,2,1,32,79,28.7,217,3.8,23
190211,1900,,-,1,0,32,79,28.3,215,3.6,24
190211,2000,,-,5,1,29,80,28.2,215,3,19
190211,2100,,-,10,2,26,78,28.1,208,2.5,18
190211,2200,,-,6,2,32,77,27.9,206,2.3,17
190211,2300,,-,4,1,27,77,27.9,206,2.2,15
190211,2400,,-,2,0,28,77,27.8,205,2.2,15
190212,100,,-,0,0,27,77,27.7,206,2.4,20
190212,200,,-,4,0,21,78,27.6,206,1.7,18
190212,300,,-,4,2,23,77,27.5,203,1.2,18
190212,400,,-,12,1,26,77,27.2,206,0.8,14
190212,500,,-,11,1,22,76,27.1,206,1.1,10
190212,600,,-,22,0,27,77,26.9,196,0.5,11
190212,700,,-,37,1,29,78,26.7,118,0.3,15
190212,800,,-,34,2,50,76,27.3,133,0.4,35
190212,900,,-,-,-,56,72,28.5,196,1,33
190212,1000,,-,14,2,27,67,29.1,152,0.4,15
190212,1100,,0,10,4,-,68,29.4,242,1.6,11
190212,1200,,11,20,3,-,67,29.8,225,1.8,-
190212,1300,,29,5,-,39,69,29.8,228,2.6,20
190212,1400,,50,-,-,40,68,30.2,224,3.3,20
190212,1500,,-,-,-,43,66,30.7,220,2.6,26
190212,1600,0.02,89,11,3,44,65,31.1,213,2.5,33
190212,1700,0.04,79,12,1,-,65,30.6,214,2.6,-
190212,1800,0.04,70,10,1,50,68,30.2,217,1.9,34
190212,1900,0.1,51,23,0,47,70,29.4,243,2,31
190212,2000,0.19,49,12,2,53,72,28.8,246,1.7,32
190212,2100,0.12,35,21,4,56,72,28.9,210,1.7,39
190212,2200,0.03,26,16,3,44,73,28.7,210,1.7,33
190212,2300,0.02,27,13,3,29,76,28.5,221,1.1,21
190212,2400,0.08,28,9,0,28,79,27.9,257,0.9,19
190213,100,0.06,26,6,0,28,80,27.8,246,1.1,21
190213,200,0.03,23,5,0,31,83,27.5,266,0.7,19
190213,300,0.13,14,13,0,30,84,27.3,317,1.2,16
190213,400,0.15,4,27,1,32,86,26.9,316,1.9,20
190213,500,0.24,3,29,1,33,84,26.9,265,0.4,19
190213,600,0.25,3,24,0,44,86,26.6,238,1.2,25
190213,700,0.49,1,31,0,49,85,26.4,273,1.2,32
190213,800,0.7,2,35,0,90,83,26.7,282,0.7,55
190213,900,0.93,4,53,4,104,79,27.6,313,1.2,65
190213,1000,,-,-,-,118,67,29.6,332,2.4,81
190213,1100,0.69,47,40,4,119,52,32.2,75,1.4,76
190213,1200,0.69,52,46,3,111,57,32.4,163,1.4,70
190213,1300,0.6,82,44,3,123,72,30.3,214,2.8,77
190213,1400,0.46,118,23,3,119,66,31,211,3.1,92
190213,1500,0.42,121,14,2,107,63,31.5,212,2.6,79
190213,1600,0.39,125,13,2,102,65,31.2,217,2.4,73
190213,1700,0.39,120,17,1,99,68,30.9,217,2.3,69
190213,1800,0.42,116,19,0,94,75,30,219,2.4,69
190213,1900,0.34,91,14,0,95,75,29.4,214,2.7,74
